longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,cluster_label,median_house_value
0.6437311105238994,-0.7640156068154167,1.538349208221941,-0.5142016934756066,-0.3835142297412291,-0.0640008160908255,-0.4068306145051585,-0.9000909990532483,1.0,0.0,0.0,0.0,0.0,8.0,96100.0
-1.1581307778504362,0.8044094011754437,1.2205168939114075,-0.4436100845088153,-0.3739763795506898,-0.249441974216978,-0.3519028758610104,-0.3486574782478203,1.0,0.0,0.0,0.0,0.0,9.0,181900.0
0.6537137248639214,-0.7967886666838826,0.5053941867127075,-0.492199114057386,-0.319133740955089,0.1426336172497444,-0.2446630051748164,-1.252237835077333,1.0,0.0,0.0,0.0,0.0,8.0,93200.0
0.6038006531638042,-0.7406062783379425,1.299974972489041,-0.3468904124828869,-0.3382094413361676,-0.4234034416019878,-0.2368161853685095,-0.2828602368382379,1.0,0.0,0.0,0.0,0.0,8.0,254700.0
-0.5142521529188837,-0.2490103803109546,-1.004309306262326,0.2998937449985588,0.355669160025564,0.063158835195679,0.4066230387486547,-0.6227951048567043,1.0,0.0,0.0,0.0,0.0,7.0,178200.0
-0.9335219551998942,1.3521876875483716,0.5848522652903408,0.371402128107776,0.9851672726011556,0.9135390031741786,0.908819506352295,-1.1678068149005572,0.0,1.0,0.0,0.0,0.0,6.0,69700.0
0.9332269263845951,-0.8014705323793767,-1.957806249193926,2.596871358846556,1.8984164283452905,2.2213406945305207,1.9262904745700873,1.2335293075835616,1.0,0.0,0.0,0.0,0.0,1.0,252200.0
0.6237658818438553,-0.7780612039019026,1.8561815225324745,-0.4793642760634239,-0.5599644582662056,-0.5134748612632619,-0.534995338008171,-0.6088987274710004,1.0,0.0,0.0,0.0,0.0,8.0,164900.0
-1.3428091431408828,1.057230148732179,1.8561815225324745,0.4905827666231381,-0.0139225348578325,-0.1946926799130663,0.0116664418312083,1.4802426439729317,0.0,0.0,0.0,1.0,0.0,0.0,370900.0
0.5538875814636869,-0.6703782929055133,-1.242683541995226,0.1330408510770519,0.6656492912180901,0.3898884947512812,0.7911172092576918,-0.181690398446864,1.0,0.0,0.0,0.0,0.0,8.0,202700.0
0.5688615029737164,-0.6282415016460591,1.6972653653772076,-0.6668445881895128,-0.6481895725286937,-0.2026401581184728,-0.6030011096628306,-0.3480258247302883,1.0,0.0,0.0,0.0,0.0,8.0,167000.0
-1.2629482284206852,0.813773132566432,0.9026845796008742,-0.1887468729144256,-0.435972405789195,-0.4384153448788668,-0.4042150079030563,2.229594266938384,0.0,0.0,0.0,1.0,0.0,9.0,500001.0
0.5938180388237821,-0.8295617265523484,0.0286457152469074,0.0693250481784545,-0.1474524375253822,-0.2150029019935497,-0.1452699542949292,1.5215633115781495,1.0,0.0,0.0,0.0,0.0,8.0,352700.0
-1.138165549170385,0.4532694740133109,0.9821426581785077,0.2302189101741933,0.4295874990022433,0.4101987168317645,0.3726201529213249,-0.7286497068364404,1.0,0.0,0.0,0.0,0.0,9.0,140400.0
0.6786702607139872,-0.8529710550298226,1.299974972489041,-0.3757687979693015,-0.3310560536932631,0.0870012698118987,-0.2917439240126577,-0.0063539095386088,0.0,0.0,0.0,0.0,1.0,8.0,157900.0
0.6187745746738408,-0.7921068009883884,0.1875618724021741,0.5139605072549976,1.3476055798416475,1.64470699807158,1.2148454787982634,-1.0210526476606243,1.0,0.0,0.0,0.0,0.0,8.0,137500.0
1.1328792131850784,-1.1245192653685412,-1.242683541995226,0.4507030914276131,0.6060377275272197,0.2945187562864027,0.801579635666101,-0.5820008151827631,1.0,0.0,0.0,0.0,0.0,3.0,98500.0
-1.427661365031088,1.019775223168219,0.8232265010232409,0.2930179389303649,0.7157230047184212,-0.2547402930205824,0.5897155008958153,-0.0540963879054018,0.0,0.0,0.0,1.0,0.0,0.0,500001.0
0.5389136599536503,-0.642287098732545,-0.2891865990636258,2.637209421113294,3.1836417415204563,2.699955493122781,3.262865448244359,-0.1689520525099688,1.0,0.0,0.0,0.0,0.0,8.0,261300.0
-0.0949823506378801,0.5609523850096968,-0.9248512276846926,0.4832485734837312,0.2173703322627446,0.4084326105638964,0.2653802822351308,0.078392937396933,0.0,1.0,0.0,0.0,0.0,2.0,84200.0
0.583835424483753,-0.7640156068154167,1.2205168939114075,-0.2355023541781446,-0.3620540668125158,-0.3651219347623399,-0.3466716626568058,0.4200648525886127,1.0,0.0,0.0,0.0,0.0,8.0,344300.0
0.6287571890138628,-0.7780612039019026,1.538349208221941,-0.5018252425528575,-0.5313509076945877,-0.5355511896116134,-0.490530025772432,-0.4100331450346787,1.0,0.0,0.0,0.0,0.0,8.0,136100.0
1.167818363375159,-1.1385648624550238,0.0286457152469074,0.3374814848380191,0.4367408866451477,0.3042323407596773,0.5060160896285418,-0.1893755162435033,1.0,0.0,0.0,0.0,0.0,3.0,166000.0
-1.5624266586214102,1.3194146276799057,-0.2097285204859925,-0.28638331908278,0.0480734913806726,-0.5037612767899873,0.079672213485868,-1.445260622476484,1.0,0.0,0.0,0.0,0.0,0.0,233300.0
-0.4443738525387152,0.795045669784452,-0.9248512276846926,1.5930036728902373,1.51213349562845,1.3462350388018678,1.5810304030925844,-0.3081790153326451,0.0,1.0,0.0,0.0,0.0,5.0,98800.0
0.7285833324141044,-0.8108342637703684,0.5848522652903408,-0.5907523343681662,-0.6171915594094411,-0.5982479621209317,-0.5794606502439099,0.6693574408412382,1.0,0.0,0.0,0.0,0.0,8.0,183100.0
0.8583573188344192,-0.735924412642445,-0.3686446776412592,0.225635039462064,-0.0949942614774163,-0.0171989999923203,-0.072032969436065,1.9254530982467295,1.0,0.0,0.0,0.0,0.0,1.0,462700.0
-0.8486697333096892,1.010411491777227,-1.004309306262326,-0.358808476334423,-0.3501317540743416,-0.3642388816284058,-0.3597496956673173,-0.6118464438861498,0.0,1.0,0.0,0.0,0.0,5.0,173900.0
-1.2829134571007363,0.9916840289952472,0.5848522652903408,-0.8919126401550619,-1.0297035801502643,-0.9947388192573244,-1.0214981659991975,0.08455155919287,0.0,0.0,0.0,1.0,0.0,0.0,195500.0
-0.0949823506378801,0.5141337280547451,0.8232265010232409,-0.4963245976983024,-0.4145122428604817,0.0207722847668442,-0.4146774343114655,-1.2784514560549107,0.0,1.0,0.0,0.0,0.0,2.0,45500.0
-1.233000385400619,0.9495472377357896,-0.4481027562188925,-0.0993613940279041,-0.450279181075004,-0.3174370655299006,-0.3022063504210668,1.3051167062371871,0.0,0.0,0.0,1.0,0.0,0.0,350000.0
1.0480269912948734,-0.8061523980748743,-0.6070189133741593,0.392029546312358,0.5321193885505404,0.4366903108497863,0.4432415311780868,-0.8667186382103081,0.0,1.0,0.0,0.0,0.0,1.0,127300.0
0.6786702607139872,-0.8155161294658626,1.299974972489041,-0.6530929760531248,-0.722107911505373,-0.2626877712259889,-0.6239259624796489,-0.2060616966649733,1.0,0.0,0.0,0.0,0.0,8.0,110700.0
-1.2429829997406412,0.9823202976042554,-1.8783481706162928,0.4401601887897157,-0.1665281379064608,0.2759746404737874,0.0325912946480267,1.677107990270402,0.0,0.0,0.0,1.0,0.0,0.0,412500.0
1.617036008676243,-0.8951078462892801,-1.4015996991504929,4.442337707549816,3.488852947617713,0.904708471834838,1.6725766341661648,1.87786853325932,0.0,1.0,0.0,0.0,0.0,3.0,353100.0
0.8284094758143461,-0.8482891893343284,0.0286457152469074,-0.5462887884605119,-0.50273735712297,-0.3421625532800543,-0.597769896458626,-0.7823928936197873,1.0,0.0,0.0,0.0,0.0,1.0,182900.0
0.0597481716324933,0.3970870856673675,0.7437684224456076,-1.023928116664386,-1.0750083685553258,-0.9841421816501156,-1.079041511245448,-0.3678176349462906,0.0,1.0,0.0,0.0,0.0,2.0,106300.0
-1.3677656789909414,0.8933648493898496,0.7437684224456076,-0.3161784787116204,-0.3095958907645498,-0.3977949007179001,-0.2158913325516911,0.1062909677545963,0.0,0.0,0.0,0.0,1.0,0.0,385400.0
0.6237658818438553,-0.7921068009883884,0.5848522652903408,-0.418857182663317,-0.6124226343141715,-0.5258376051383388,-0.6239259624796489,0.0962897870603397,1.0,0.0,0.0,0.0,0.0,8.0,189000.0
0.8783225475144634,-0.93256277185324,-1.957806249193926,-0.4101478283102713,-0.7435680744340863,-0.5426156146830858,-0.6971629473385131,4.4586468925156515,1.0,0.0,0.0,0.0,0.0,1.0,500001.0
-1.148148163510414,0.8371824610439095,-0.765935070529426,4.351118680378443,3.755912752952812,4.754820135787338,4.029238182660331,1.353438200328385,1.0,0.0,0.0,0.0,0.0,9.0,264500.0
-0.8636436548197258,1.1649130597285648,-1.4015996991504929,-0.3867700876784118,-0.6791875856479463,-0.5814699525761845,-0.6186947492754443,2.0098314806303783,0.0,1.0,0.0,0.0,0.0,5.0,229300.0
0.7435572539241411,-0.4924673964767014,-1.322141620572859,0.5570488919490131,0.7634122556711176,0.6565705411993672,0.8146576686766125,-0.4529855842268541,0.0,1.0,0.0,0.0,0.0,8.0,116300.0
0.7784964041142217,-0.6937876213829908,1.8561815225324745,-0.1841630022022963,-0.1546058251682867,-0.3880813162446254,-0.1583479873054407,0.022017860957203,0.0,1.0,0.0,0.0,0.0,8.0,265500.0
-0.4693303883887809,2.677155679373485,-1.004309306262326,0.0949947241663786,0.0647647292141163,-0.471088310834427,-0.2969751372168622,-0.7175957702796305,0.0,1.0,0.0,0.0,0.0,6.0,69100.0
0.1346177791826763,0.3315409659304391,-0.1302704419083592,-0.5137433064043937,-0.4264345555986558,-0.2185351145292859,-0.4983768455787388,-1.277767164744251,0.0,1.0,0.0,0.0,0.0,2.0,48100.0
-1.0083915627500772,1.928057168094268,-0.6864769919517926,-0.7919842586306429,-0.7888728628391479,-0.8340231488813256,-0.7547062925847636,-0.8794043463540755,0.0,1.0,0.0,0.0,0.0,6.0,80800.0
-0.3994520880086125,-0.342647694220858,-0.9248512276846926,0.00606763235107,-0.3596696042648809,-0.3253845437353072,-0.3597496956673173,0.4793350076503643,1.0,0.0,0.0,0.0,0.0,7.0,326800.0
-0.998408948410048,1.1976861195970308,0.5848522652903408,-0.5687497549499455,-0.6505740350763286,-0.6406345125497664,-0.668391274715388,-0.7555476191246778,0.0,1.0,0.0,0.0,0.0,5.0,162500.0
-0.7089131325493524,1.6611908234510468,-0.4481027562188925,-0.0393126876990101,-0.1903727633828089,-0.3615897222266036,-0.2472786117769186,-0.1105241021382598,0.0,1.0,0.0,0.0,0.0,6.0,153000.0
-1.213035156720568,1.043184551645693,-0.8453931491070593,2.895739729277387,1.2808406285078728,1.4001012799718455,1.29069807025923,3.6143893285410176,1.0,0.0,0.0,0.0,0.0,0.0,500001.0
0.6686876463739581,-0.8389254579433367,-0.2891865990636258,-0.7012236185304825,-0.7864884002915131,-0.4746205233701632,-0.7416282595742522,0.768527043093761,1.0,0.0,0.0,0.0,0.0,8.0,207000.0
0.8034529399642875,-0.9512902346352202,0.4259361081350742,-0.7686065179987834,-0.7316457616959123,-0.9196793028729292,-0.7913247850141957,0.7172578325874142,0.0,0.0,0.0,0.0,1.0,1.0,471400.0
1.2376966637553275,-1.3586125501432964,-0.0508123633307258,0.2169256851090183,0.1362986056431608,0.1179081294995907,0.2339930030099033,-0.1535818169166904,0.0,0.0,0.0,0.0,1.0,3.0,120300.0
1.3225488856455323,-1.3445669530568105,-1.5605158563057595,-0.3560581539071454,-0.5480421455280314,-0.4225203884680537,-0.5114548785892503,1.0788268335813516,1.0,0.0,0.0,0.0,0.0,3.0,181300.0
0.6936441822240167,-0.7406062783379425,0.7437684224456076,0.2916427777167261,0.4629699746691307,1.6544205825448546,0.5923311074979175,-0.5480494386154188,1.0,0.0,0.0,0.0,0.0,8.0,126500.0
-1.4426352865411174,0.9776384319087612,0.8232265010232409,-0.1749952607780377,-0.2428309394307749,-0.0330939564031334,-0.2498942183790209,-0.4747249927885801,0.0,0.0,0.0,0.0,1.0,0.0,232000.0
-0.6989305182093304,1.3053690305934198,-1.004309306262326,-0.4069391188117808,-0.5122752073135092,3.0946802439913057,-0.5559201908249893,0.2275158053276108,0.0,1.0,0.0,0.0,0.0,6.0,121900.0
2.0163405822772025,-1.2462477734514128,0.5053941867127075,-0.4825729855619144,-0.4693548814560825,-0.4348831323431306,-0.4748363861598182,-0.7708125791317009,0.0,1.0,0.0,0.0,0.0,3.0,70700.0
0.583835424483753,-0.698469487078485,1.8561815225324745,-0.4312336335860661,-0.6100381717665366,-0.7333550916128427,-0.6160791426733421,1.1565202162377863,1.0,0.0,0.0,0.0,0.0,8.0,399300.0
0.5988093459937897,-0.7218788155559591,-0.5275608347965259,0.7385701721493338,1.707659424534505,0.3007001282239411,1.7536604388313357,-0.3784504691580792,1.0,0.0,0.0,0.0,0.0,8.0,341700.0
-0.3096085589483929,1.1415037312510905,1.1410588153337744,-1.1614442380282652,-1.2347673592468589,-1.2199173684105096,-1.2725963998010177,-1.7742994673175234,0.0,1.0,0.0,0.0,0.0,5.0,162500.0
-1.287904764270751,0.968274700517773,0.5848522652903408,-0.5371210470362532,-0.6982632860290249,-0.6653600002999202,-0.6239259624796489,-0.1663201628535855,0.0,0.0,0.0,1.0,0.0,0.0,194700.0
1.1029313701650052,-1.1479285938460153,0.8232265010232409,-0.4995333071967929,-0.5861935462901885,-0.5231884457365366,-0.5009924521808411,-0.5165720383250745,0.0,0.0,0.0,0.0,1.0,3.0,185400.0
-0.5242347672589128,-0.2443285146154604,-0.8453931491070593,-0.1809542927038058,0.01707547826142,0.0843521104100965,0.0247444748417198,-0.969309697016129,1.0,0.0,0.0,0.0,0.0,7.0,155800.0
0.7036267965640458,-0.7780612039019026,-1.242683541995226,-1.1068961765539265,-1.129851007150927,-1.0062185099984673,-1.1392004630938009,-1.0340015447700304,1.0,0.0,0.0,0.0,0.0,8.0,175000.0
-0.4443738525387152,-0.4316031424352639,-0.9248512276846926,0.0890356922406105,-0.254753252168949,-0.3448117126818565,-0.2185069391537934,0.5571863036861822,0.0,0.0,0.0,0.0,1.0,7.0,207200.0
-1.3577830646509197,1.019775223168219,1.6178072867995743,-0.8213210311882705,-0.7936417879344175,-0.7642619513005349,-0.9090270821087988,-1.1162744154285722,0.0,0.0,0.0,1.0,0.0,0.0,75000.0
0.7884790184542508,-0.8810622492027943,-0.5275608347965259,0.1779627840559191,0.5178126132647315,0.8225845303789704,0.6367964197336565,-0.2938088978087924,1.0,0.0,0.0,0.0,0.0,1.0,191800.0
1.2476792780953567,-0.6516508301235333,-0.6070189133741593,0.9796817716073356,1.2164601397217327,-0.9611828001678302,-0.9665704273550494,0.0351773092391195,0.0,1.0,0.0,0.0,0.0,1.0,115000.0
1.2227227422452909,-1.3586125501432964,1.8561815225324745,0.6143472758506295,0.4319719615498781,0.2865712780809962,0.7048021913883161,-0.2398025220598073,0.0,0.0,0.0,0.0,1.0,3.0,175400.0
1.2576618924353786,-1.1713379223234894,-0.5275608347965259,-0.0956942974582006,-0.3501317540743416,-0.2882963121100766,-0.3597496956673173,0.7167314546561379,1.0,0.0,0.0,0.0,0.0,3.0,167500.0
0.6087919603338188,-0.717196949860465,-0.8453931491070593,0.6753127563219493,1.822113626820976,0.5982890343597193,1.612417682317812,-0.8136071049444931,1.0,0.0,0.0,0.0,0.0,8.0,250000.0
1.1179052916750418,-0.6844238899919991,-1.242683541995226,0.4493279302139743,0.3055954465252328,0.6742316038780484,0.3150768076750744,-0.0398841837609319,0.0,1.0,0.0,0.0,0.0,1.0,106300.0
-1.183087313700495,1.272595970724954,-1.6399739348833928,0.238928264527239,0.0528424164759422,0.2936357031524687,0.1816808709678574,0.2849436376298941,0.0,1.0,0.0,0.0,0.0,0.0,140100.0
0.8383920901543681,-0.8014705323793767,-1.1632254634175927,-0.492199114057386,-0.3906676173841336,-0.7209923477377659,-0.4486803201387953,-0.777550216652042,1.0,0.0,0.0,0.0,0.0,1.0,125000.0
-1.1880786208705094,0.813773132566432,0.8232265010232409,-1.003759085531017,-0.9724764790070288,-0.9788438628465114,-0.9744172471613562,-0.4395103091861717,1.0,0.0,0.0,0.0,0.0,9.0,208300.0
-0.6889479038693083,0.9167741778673272,1.1410588153337744,-0.4926575011285989,-0.435972405789195,-0.4975799048524488,-0.4382178937303861,-1.065426307267247,0.0,1.0,0.0,0.0,0.0,5.0,81500.0
-1.352791757480905,1.061912014427673,1.6178072867995743,0.2545134249484787,-0.0496894730723548,-0.2450267085473077,0.0195132616375152,1.3070643045829105,0.0,0.0,0.0,1.0,0.0,0.0,333700.0
-0.075017121957829,-0.5673772476046215,0.1875618724021741,-0.5096178227634773,-0.3668229919077854,-0.1487739169484952,-0.2655878579916347,-0.6678530557739862,0.0,0.0,0.0,0.0,1.0,7.0,250000.0
2.0363058109572534,-1.3867037443162646,-0.2891865990636258,-0.1438249399355584,0.0862248921428297,0.6706993913423122,0.2679958888372331,-1.3136661396573193,0.0,1.0,0.0,0.0,0.0,3.0,70100.0
0.6936441822240167,-0.7499700097289308,0.9026845796008742,-0.0021833349307627,0.3842827105971818,1.319743444783846,0.4641663839949051,-0.9444646586598706,1.0,0.0,0.0,0.0,0.0,8.0,145600.0
-1.0982350918102897,1.4317794043717855,1.4588911296443077,-0.4303168594436403,-0.5218130575040485,-0.574405527504712,-0.5846918634481145,-0.2183263024637194,0.0,1.0,0.0,0.0,0.0,6.0,123100.0
0.7485485610941556,-0.890425980593786,-1.242683541995226,-0.3730184755420239,-0.5337353702422225,-0.6909685411840079,-0.5140704851913526,3.1392806077707056,0.0,0.0,0.0,0.0,1.0,8.0,401700.0
-1.3478004503108902,1.0010477603862389,1.8561815225324745,-0.1759120349204636,-0.3549006791696113,-0.3465778189497246,-0.1714260203159521,0.8753817631429225,0.0,0.0,0.0,1.0,0.0,0.0,372000.0
-1.203052542380546,0.7716363413069778,-0.0508123633307258,0.4823317993413054,0.2292926450009187,0.3987190260906217,0.3150768076750744,0.9761304991892752,1.0,0.0,0.0,0.0,0.0,9.0,272600.0
0.7086181037340533,-0.6937876213829908,1.8561815225324745,-1.0821432747084283,-0.9867832542928376,-1.01769820073961,-1.016266952794993,-1.4233106627422474,1.0,0.0,0.0,0.0,0.0,8.0,500001.0
0.7784964041142217,-0.890425980593786,-0.4481027562188925,0.6688953373249683,0.0981472048810038,0.3007001282239411,0.2339930030099033,1.511298941918254,1.0,0.0,0.0,0.0,0.0,1.0,302500.0
-1.3478004503108902,0.9823202976042554,0.1875618724021741,1.4435694876748215,2.008101705536492,1.3665452608823512,2.1250765763298616,-0.3167589756124547,0.0,0.0,0.0,1.0,0.0,0.0,231000.0
-1.2479743069106486,1.235141045160994,-1.6399739348833928,1.8909552691786424,1.6623546361294437,1.599671288240943,1.7719696850460518,0.2568350560997206,0.0,1.0,0.0,0.0,0.0,0.0,173400.0
0.6487224176939139,-0.8529710550298226,-1.481057777728126,-0.3459736383404609,0.08145596704756,0.3033492876257433,0.1398311653342207,0.0304925456507571,1.0,0.0,0.0,0.0,0.0,8.0,114000.0
0.7585311754341776,-0.8108342637703684,0.5848522652903408,-0.7282684557320455,-0.7387991493388167,-0.3977949007179001,-0.6814693077258994,-0.358448107769566,1.0,0.0,0.0,0.0,0.0,8.0,155000.0
0.7385659467541265,-0.6937876213829908,1.3794330510666744,-1.08397682299328,-1.1036219191269436,-1.1263137362134994,-1.1627409225127214,-0.8625076147600949,0.0,1.0,0.0,0.0,0.0,8.0,237500.0
0.7535398682641631,-0.6891057556874967,0.4259361081350742,-0.1552846167158816,-0.280982340192932,-0.456076407557548,-0.2289693655622026,0.5004427626945582,0.0,1.0,0.0,0.0,0.0,8.0,362500.0
0.6487224176939139,-0.8014705323793767,0.5053941867127075,-0.3748520238268756,-0.3882831548364987,0.0163570190971739,-0.3335936296462943,-0.5925283738082964,1.0,0.0,0.0,0.0,0.0,8.0,106800.0
-0.4493651597087298,0.7903638040889578,-1.0837673848399594,0.6033459861415191,1.0662389992207393,0.5285278367789286,1.3770130881286056,-0.6909610469570318,0.0,1.0,0.0,0.0,0.0,5.0,121600.0
-1.1132090133203263,1.928057168094268,-1.4015996991504929,2.0976878382956743,1.950874604393256,1.6235137228571626,1.9995274594289512,-0.3990844840641243,0.0,1.0,0.0,0.0,0.0,6.0,122600.0
0.1745482365427715,-0.6329233673415533,-0.3686446776412592,-0.1942475177689808,-0.488430581837161,-0.4649069388968886,-0.4408335003324884,0.8750132985910292,0.0,0.0,0.0,0.0,1.0,8.0,299700.0
-1.307869992950795,1.0150933574727214,1.538349208221941,-0.4316920206572791,-0.6624963478145026,-0.7201092946038319,-0.6840849143280017,0.4597011108137449,0.0,0.0,0.0,1.0,0.0,0.0,257300.0
0.264391765602984,-0.6048321731685816,0.5053941867127075,-0.99642489239161,-1.0654705183647866,-0.9638319595696324,-1.055501051826527,0.783002436203869,1.0,0.0,0.0,0.0,0.0,8.0,281300.0
0.6686876463739581,-0.7125150841649708,0.3464780295574408,-0.0108926892838084,0.2602906581201713,0.9453289159958048,0.2784583152456423,-0.3882937364729527,1.0,0.0,0.0,0.0,0.0,8.0,156000.0
0.6487224176939139,-0.6844238899919991,1.538349208221941,-0.4931158881998118,-0.6124226343141715,-0.530252870808009,-0.6030011096628306,0.8638540864479638,1.0,0.0,0.0,0.0,0.0,8.0,354700.0
0.6237658818438553,-0.7218788155559591,1.2205168939114075,0.0138602125616898,-0.2428309394307749,0.7696013423429269,0.5923311074979175,-1.1552263823430449,1.0,0.0,0.0,0.0,0.0,8.0,208800.0
-0.7738001257595133,-0.0242808269271911,-1.004309306262326,0.6753127563219493,0.6227289653606635,-0.1125687384571988,0.3307704472876882,-0.2056932321130795,0.0,0.0,0.0,0.0,1.0,7.0,320800.0
0.3742005233432548,-0.2021917233560029,0.4259361081350742,-0.2066239686917299,-0.1617592128111911,0.4278597795104457,-0.116498281671804,-0.924883399616379,0.0,1.0,0.0,0.0,0.0,8.0,57300.0
